fecha,dia_inicio,dia_cuarentena_dnu260,osm_admin_level_2,osm_admin_level_4,osm_admin_level_8,tot_casosconf,nue_casosconf_diff,tot_fallecidos,nue_fallecidos_diff,tot_recuperados,tot_terapia,test_RT-PCR_negativos,test_RT-PCR_total,transmision_tipo,informe_tipo,informe_link,observacion,covid19argentina_admin_level_4
12/06/2020,100,84,Argentina,Córdoba,,28735,9,785,1,,,,,,,,,
12/06/2020,100,84,Argentina,Corrientes,,28735,0,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,Entre Ríos,,28739,4,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,Formosa,,28740,1,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,Jujuy,,28740,0,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,La Rioja,,28740,0,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,Mendoza,,28742,2,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,Misiones,,28742,0,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,Neuquén,,28748,6,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,Río Negro,,28764,16,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,San Juan,,28764,0,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,Salta,,28764,0,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,San Juan,,28764,0,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,Santa Fe,,28764,0,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,Santa Fe,,28764,0,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,Santa Fe,,28764,0,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,Tierra del Fuego,,28764,0,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,Tucumán,,28765,1,785,0,,,,,,,,,
12/06/2020,100,84,Argentina,Indeterminado,,28765,0,785,0,9083,280,158691,187455,,,,,
13/06/2020,101,85,Argentina,Buenos Aires,,29614,849,804,19,,,,,,,,,
13/06/2020,101,85,Argentina,CABA,,30172,558,811,7,,,,,,,,,
13/06/2020,101,85,Argentina,Chaco,,30221,49,811,0,,,,,,,,,
13/06/2020,101,85,Argentina,Chubut,,30230,9,811,0,,,,,,,,,
13/06/2020,101,85,Argentina,Córdoba,,30236,6,811,0,,,,,,,,,
13/06/2020,101,85,Argentina,Corrientes,,30237,1,811,0,,,,,,,,,
13/06/2020,101,85,Argentina,Entre Ríos,,30239,2,811,0,,,,,,,,,
13/06/2020,101,85,Argentina,Formosa,,30265,26,811,0,,,,,,,,,
13/06/2020,101,85,Argentina,Jujuy,,30265,0,812,1,,,,,,,,,
13/06/2020,101,85,Argentina,La Rioja,,30265,0,812,0,,,,,,,,,
13/06/2020,101,85,Argentina,Mendoza,,30265,0,812,0,,,,,,,,,
13/06/2020,101,85,Argentina,Misiones,,30265,0,812,0,,,,,,,,,
13/06/2020,101,85,Argentina,Neuquén,,30278,13,812,0,,,,,,,,,
13/06/2020,101,85,Argentina,Río Negro,,30291,13,815,3,,,,,,,,,
13/06/2020,101,85,Argentina,San Juan,,30291,0,815,0,,,,,,,,,
13/06/2020,101,85,Argentina,Salta,,30293,2,815,0,,,,,,,,,
13/06/2020,101,85,Argentina,San Juan,,30294,1,815,0,,,,,,,,,
13/06/2020,101,85,Argentina,Santa Fe,,30294,0,815,0,,,,,,,,,
13/06/2020,101,85,Argentina,Santa Fe,,30294,0,815,0,,,,,,,,,
13/06/2020,101,85,Argentina,Santa Fe,,30294,0,815,0,,,,,,,,,
13/06/2020,101,85,Argentina,Tierra del Fuego,,30294,0,815,0,,,,,,,,,
13/06/2020,101,85,Argentina,Tucumán,,30295,1,815,0,,,,,,,,,
13/06/2020,101,85,Argentina,Indeterminado,,30295,0,815,0,9564,293,162346,192641,,,,,
14/06/2020,102,86,Argentina,Buenos Aires,,30931,636,824,9,,,,,,,,,
14/06/2020,102,86,Argentina,CABA,,31489,558,829,5,,,,,,,,,
14/06/2020,102,86,Argentina,Chaco,,31516,27,832,3,,,,,,,,,
14/06/2020,102,86,Argentina,Chubut,,31518,2,832,0,,,,,,,,,
14/06/2020,102,86,Argentina,Córdoba,,31524,6,833,1,,,,,,,,,
14/06/2020,102,86,Argentina,Corrientes,,31526,2,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,Entre Ríos,,31541,15,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,Formosa,,31547,6,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,Jujuy,,31547,0,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,La Pampa,,31548,1,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,La Rioja,,31548,0,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,Mendoza,,31555,7,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,Misiones,,31555,0,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,Neuquén,,31564,9,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,Río Negro,,31570,6,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,San Juan,,31570,0,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,Salta,,31571,1,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,San Juan,,31571,0,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,Santa Fe,,31571,0,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,Santa Fe,,31571,0,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,Santa Fe,,31571,0,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,Tierra del Fuego,,31571,0,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,Tucumán,,31577,6,833,0,,,,,,,,,
14/06/2020,102,86,Argentina,Indeterminado,,31577,0,833,0,9891,,165611,197188,,,,,
15/06/2020,103,87,Argentina,Buenos Aires,,32129,552,845,12,,,,,,,,,
15/06/2020,103,87,Argentina,CABA,,32704,575,852,7,,,,,,,,,
15/06/2020,103,87,Argentina,Chaco,,32742,38,852,0,,,,,,,,,
15/06/2020,103,87,Argentina,Chubut,,32764,22,852,0,,,,,,,,,
15/06/2020,103,87,Argentina,Córdoba,,32766,2,853,1,,,,,,,,,
15/06/2020,103,87,Argentina,Corrientes,,32767,1,853,0,,,,,,,,,
15/06/2020,103,87,Argentina,Entre Ríos,,32769,2,853,0,,,,,,,,,
15/06/2020,103,87,Argentina,Formosa,,32769,0,853,0,,,,,,,,,
15/06/2020,103,87,Argentina,Jujuy,,32769,0,853,0,,,,,,,,,
15/06/2020,103,87,Argentina,La Pampa,,32769,0,853,0,,,,,,,,,
15/06/2020,103,87,Argentina,La Rioja,,32769,0,853,0,,,,,,,,,
15/06/2020,103,87,Argentina,Mendoza,,32769,0,853,0,,,,,,,,,
15/06/2020,103,87,Argentina,Misiones,,32770,1,853,0,,,,,,,,,
15/06/2020,103,87,Argentina,Neuquén,,32773,3,853,0,,,,,,,,,
15/06/2020,103,87,Argentina,Río Negro,,32785,12,854,1,,,,,,,,,
15/06/2020,103,87,Argentina,San Juan,,32785,0,854,0,,,,,,,,,
15/06/2020,103,87,Argentina,Salta,,32785,0,854,0,,,,,,,,,
15/06/2020,103,87,Argentina,San Juan,,32785,0,854,0,,,,,,,,,
15/06/2020,103,87,Argentina,Santa Fe,Rosario,32785,0,855,1,,,,,,,,,
15/06/2020,103,87,Argentina,Santa Fe,,32785,0,855,0,,,,,,,,,
15/06/2020,103,87,Argentina,Santa Fe,,32785,0,855,0,,,,,,,,,
15/06/2020,103,87,Argentina,Tierra del Fuego,,32785,0,855,0,,,,,,,,,
15/06/2020,103,87,Argentina,Tucumán,,32785,0,855,0,,,,,,,,,
15/06/2020,103,87,Argentina,Indeterminado,,32785,0,855,0,10174,324,168596,201381,,,,,
16/06/2020,104,88,Argentina,Buenos Aires,,33582,797,862,7,,,,,,,,,
16/06/2020,104,88,Argentina,CABA,,34070,488,872,10,,,,,,,,,
16/06/2020,104,88,Argentina,Chaco,,34093,23,877,5,,,,,,,,,
16/06/2020,104,88,Argentina,Chubut,,34094,1,877,0,,,,,,,,,
16/06/2020,104,88,Argentina,Córdoba,,34095,1,877,0,,,,,,,,,
16/06/2020,104,88,Argentina,Corrientes,,34096,1,877,0,,,,,,,,,
16/06/2020,104,88,Argentina,Entre Ríos,,34108,12,877,0,,,,,,,,,
16/06/2020,104,88,Argentina,Formosa,,34108,0,877,0,,,,,,,,,
16/06/2020,104,88,Argentina,Jujuy,,34108,0,877,0,,,,,,,,,
16/06/2020,104,88,Argentina,La Pampa,,34108,0,877,0,,,,,,,,,
16/06/2020,104,88,Argentina,La Rioja,,34108,0,877,0,,,,,,,,,
16/06/2020,104,88,Argentina,Mendoza,,34111,3,877,0,,,,,,,,,
16/06/2020,104,88,Argentina,Misiones,,34111,0,877,0,,,,,,,,,
16/06/2020,104,88,Argentina,Neuquén,,34139,28,878,1,,,,,,,,,
16/06/2020,104,88,Argentina,Río Negro,,34156,17,878,0,,,,,,,,,
16/06/2020,104,88,Argentina,San Juan,,34156,0,878,0,,,,,,,,,
16/06/2020,104,88,Argentina,Salta,,34156,0,878,0,,,,,,,,,
16/06/2020,104,88,Argentina,San Juan,,34156,0,878,0,,,,,,,,,
16/06/2020,104,88,Argentina,Santa Fe,,34156,0,878,0,,,,,,,,,
16/06/2020,104,88,Argentina,Santa Fe,Cayastá,34158,2,878,0,,,,,,,,,
16/06/2020,104,88,Argentina,Santa Fe,Carreras,34159,1,878,0,,,,,,,,,
16/06/2020,104,88,Argentina,Tierra del Fuego,,34159,0,878,0,,,,,,,,,
16/06/2020,104,88,Argentina,Tucumán,,34159,0,878,0,,,,,,,,,
16/06/2020,104,88,Argentina,Indeterminado,,34159,0,878,0,10512,345,171855,206014,,,,,
17/06/2020,105,89,Argentina,Buenos Aires,,34958,799,890,12,,,,,,,,,
17/06/2020,105,89,Argentina,CABA,,35480,522,913,23,,,,,,,,,
17/06/2020,105,89,Argentina,Chaco,,35500,20,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Chubut,,35508,8,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Córdoba,,35514,6,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Corrientes,,35516,2,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Entre Ríos,,35521,5,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Formosa,,35521,0,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Jujuy,,35522,1,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,La Pampa,,35522,0,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,La Rioja,,35522,0,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Mendoza,,35523,1,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Misiones,,35523,0,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Neuquén,,35534,11,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Río Negro,,35548,14,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,San Juan,,35548,0,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Salta,,35549,1,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,San Juan,,35549,0,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Santa Fe,Ceres,35551,2,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Santa Fe,,35551,0,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Santa Fe,,35551,0,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Tierra del Fuego,,35551,0,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Tucumán,,35552,1,913,0,,,,,,,,,
17/06/2020,105,89,Argentina,Indeterminado,,35552,0,913,0,10721,353,175554,211106,,,,,
18/06/2020,106,90,Argentina,Buenos Aires,,36659,1107,926,13,,,,,,,,,
18/06/2020,106,90,Argentina,CABA,,37351,692,942,16,,,,,,,,,
18/06/2020,106,90,Argentina,Chaco,,37419,68,944,2,,,,,,,,,
18/06/2020,106,90,Argentina,Chubut,,37429,10,944,0,,,,,,,,,
18/06/2020,106,90,Argentina,Córdoba,,37438,9,944,0,,,,,,,,,
18/06/2020,106,90,Argentina,Corrientes,,37439,1,944,0,,,,,,,,,
18/06/2020,106,90,Argentina,Entre Ríos,,37445,6,944,0,,,,,,,,,
18/06/2020,106,90,Argentina,Formosa,,37449,4,944,0,,,,,,,,,
18/06/2020,106,90,Argentina,Jujuy,,37452,3,944,0,,,,,,,,,
18/06/2020,106,90,Argentina,La Pampa,,37452,0,944,0,,,,,,,,,
18/06/2020,106,90,Argentina,La Rioja,,37452,0,944,0,,,,,,,,,
18/06/2020,106,90,Argentina,Mendoza,,37455,3,944,0,,,,,,,,,
18/06/2020,106,90,Argentina,Misiones,,37455,0,944,0,,,,,,,,,
18/06/2020,106,90,Argentina,Neuquén,,37471,16,945,1,,,,,,,,,
18/06/2020,106,90,Argentina,Río Negro,,37498,27,948,3,,,,,,,,,
18/06/2020,106,90,Argentina,San Juan,,37498,0,948,0,,,,,,,,,
18/06/2020,106,90,Argentina,Salta,,37498,0,948,0,,,,,,,,,
18/06/2020,106,90,Argentina,San Juan,,37498,0,948,0,,,,,,,,,
18/06/2020,106,90,Argentina,Santa Fe,,37509,11,948,0,,,,,,,,,
18/06/2020,106,90,Argentina,Santa Fe,,37509,0,948,0,,,,,,,,,
18/06/2020,106,90,Argentina,Santa Fe,,37509,0,948,0,,,,,,,,,
18/06/2020,106,90,Argentina,Tierra del Fuego,,37509,0,948,0,,,,,,,,,
18/06/2020,106,90,Argentina,Tucumán,,37510,1,948,0,,,,,,,,,
18/06/2020,106,90,Argentina,Indeterminado,,37510,0,948,0,11977,364,180447,217957,,,,,
19/06/2020,107,91,Argentina,Buenos Aires,,38628,1118,964,16,,,,,,,,,
19/06/2020,107,91,Argentina,CABA,,39432,804,974,10,,,,,,,,,
19/06/2020,107,91,Argentina,Chaco,,39463,31,978,4,,,,,,,,,
19/06/2020,107,91,Argentina,Chubut,,39466,3,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Córdoba,,39485,19,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Corrientes,,39490,5,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Entre Ríos,,39494,4,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Formosa,,39494,0,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Jujuy,,39495,1,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,La Pampa,,39495,0,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,La Rioja,,39495,0,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Mendoza,,39498,3,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Misiones,,39498,0,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Neuquén,,39525,27,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Río Negro,,39559,34,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,San Juan,,39559,0,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Salta,,39559,0,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,San Juan,,39559,0,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Santa Fe,,39570,11,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Santa Fe,,39570,0,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Santa Fe,,39570,0,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Tierra del Fuego,,39570,0,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Tucumán,,39570,0,978,0,,,,,,,,,
19/06/2020,107,91,Argentina,Indeterminado,,39570,0,978,0,12206,364,185302,224872,,,,,
20/06/2020,108,92,Argentina,Buenos Aires,,40584,1014,984,6,,,,,,,,,
20/06/2020,108,92,Argentina,CABA,,41096,512,991,7,,,,,,,,,
20/06/2020,108,92,Argentina,Chaco,,41120,24,992,1,,,,,,,,,
20/06/2020,108,92,Argentina,Chubut,,41123,3,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Córdoba,,41143,20,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Corrientes,,41144,1,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Entre Ríos,,41163,19,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Formosa,,41165,2,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Jujuy,,41165,0,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,La Pampa,,41165,0,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,La Rioja,,41165,0,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Mendoza,,41170,5,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Misiones,,41170,0,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Neuquén,,41179,9,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Río Negro,,41198,19,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,San Juan,,41198,0,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Salta,,41198,0,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,San Juan,,41198,0,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Santa Fe,,41204,6,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Santa Fe,,41204,0,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Santa Fe,,41204,0,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Tierra del Fuego,,41204,0,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Tucumán,,41204,0,992,0,,,,,,,,,
20/06/2020,108,92,Argentina,Indeterminado,,41204,0,992,0,12728,381,188852,230056,,,,,
21/06/2020,109,93,Argentina,Buenos Aires,,41950,746,1001,9,,,,,,,,,
21/06/2020,109,93,Argentina,CABA,,42657,707,1009,8,,,,,,,,,
21/06/2020,109,93,Argentina,Chaco,,42709,52,1009,0,,,,,,,,,
21/06/2020,109,93,Argentina,Chubut,,42715,6,1009,0,,,,,,,,,
21/06/2020,109,93,Argentina,Córdoba,,42728,13,1009,0,,,,,,,,,
21/06/2020,109,93,Argentina,Corrientes,,42728,0,1009,0,,,,,,,,,
21/06/2020,109,93,Argentina,Entre Ríos,,42738,10,1009,0,,,,,,,,,
21/06/2020,109,93,Argentina,Formosa,,42738,0,1009,0,,,,,,,,,
21/06/2020,109,93,Argentina,Jujuy,,42738,0,1009,0,,,,,,,,,
21/06/2020,109,93,Argentina,La Pampa,,42738,0,1009,0,,,,,,,,,
21/06/2020,109,93,Argentina,La Rioja,,42738,0,1009,0,,,,,,,,,
21/06/2020,109,93,Argentina,Mendoza,,42743,5,1009,0,,,,,,,,,
21/06/2020,109,93,Argentina,Misiones,,42743,0,1009,0,,,,,,,,,
21/06/2020,109,93,Argentina,Neuquén,,42752,9,1009,0,,,,,,,,,
21/06/2020,109,93,Argentina,Río Negro,,42768,16,1011,2,,,,,,,,,
21/06/2020,109,93,Argentina,San Juan,,42768,0,1011,0,,,,,,,,,
21/06/2020,109,93,Argentina,Salta,,42768,0,1011,0,,,,,,,,,
21/06/2020,109,93,Argentina,San Juan,,42768,0,1011,0,,,,,,,,,
21/06/2020,109,93,Argentina,Santa Fe,,42785,17,1011,0,,,,,,,,,
21/06/2020,109,93,Argentina,Santa Fe,,42785,0,1011,0,,,,,,,,,
21/06/2020,109,93,Argentina,Santa Fe,,42785,0,1011,0,,,,,,,,,
21/06/2020,109,93,Argentina,Tierra del Fuego,,42785,0,1011,0,,,,,,,,,
21/06/2020,109,93,Argentina,Tucumán,,42785,0,1011,0,,,,,,,,,
21/06/2020,109,93,Argentina,Indeterminado,,42785,0,1011,0,13153,397,192544,235329,,,,,
22/06/2020,110,94,Argentina,Buenos Aires,,43822,1037,1019,8,,,,,,,,,
22/06/2020,110,94,Argentina,CABA,,44847,1025,1037,18,,,,,,,,,
22/06/2020,110,94,Argentina,Chaco,,44867,20,1038,1,,,,,,,,,
22/06/2020,110,94,Argentina,Chubut,,44872,5,1038,0,,,,,,,,,
22/06/2020,110,94,Argentina,Córdoba,,44883,11,1038,0,,,,,,,,,
22/06/2020,110,94,Argentina,Corrientes,,44883,0,1038,0,,,,,,,,,
22/06/2020,110,94,Argentina,Entre Ríos,,44899,16,1038,0,,,,,,,,,
22/06/2020,110,94,Argentina,Formosa,,44899,0,1038,0,,,,,,,,,
22/06/2020,110,94,Argentina,Jujuy,,44901,2,1038,0,,,,,,,,,
22/06/2020,110,94,Argentina,La Pampa,,44901,0,1038,0,,,,,,,,,
22/06/2020,110,94,Argentina,La Rioja,,44901,0,1038,0,,,,,,,,,
22/06/2020,110,94,Argentina,Mendoza,,44904,3,1038,0,,,,,,,,,
22/06/2020,110,94,Argentina,Misiones,,44904,0,1038,0,,,,,,,,,
22/06/2020,110,94,Argentina,Neuquén,,44915,11,1039,1,,,,,,,,,
22/06/2020,110,94,Argentina,Río Negro,,44923,8,1043,4,,,,,,,,,
22/06/2020,110,94,Argentina,San Juan,,44924,1,1043,0,,,,,,,,,
22/06/2020,110,94,Argentina,Salta,,44925,1,1043,0,,,,,,,,,
22/06/2020,110,94,Argentina,San Juan,,44925,0,1043,0,,,,,,,,,
22/06/2020,110,94,Argentina,Santa Fe,,44930,5,1043,0,,,,,,,,,
22/06/2020,110,94,Argentina,Santa Fe,,44930,0,1043,0,,,,,,,,,
22/06/2020,110,94,Argentina,Santa Fe,,44930,0,1043,0,,,,,,,,,
22/06/2020,110,94,Argentina,Tierra del Fuego,,44930,0,1043,0,,,,,,,,,
22/06/2020,110,94,Argentina,Tucumán,,44931,1,1043,0,,,,,,,,,
22/06/2020,110,94,Argentina,Indeterminado,,44931,0,1043,0,13576,414,196839,241770,,,,,
23/06/2020,111,95,Argentina,Buenos Aires,,46265,1334,1058,15,,,,,,,,,
23/06/2020,111,95,Argentina,CABA,,47024,759,1075,17,,,,,,,,,
23/06/2020,111,95,Argentina,Chaco,,47079,55,1076,1,,,,,,,,,
23/06/2020,111,95,Argentina,Chubut,,47081,2,1076,0,,,,,,,,,
23/06/2020,111,95,Argentina,Córdoba,,47104,23,1077,1,,,,,,,,,
23/06/2020,111,95,Argentina,Corrientes,,47104,0,1077,0,,,,,,,,,
23/06/2020,111,95,Argentina,Entre Ríos,,47121,17,1077,0,,,,,,,,,
23/06/2020,111,95,Argentina,Formosa,,47127,6,1077,0,,,,,,,,,
23/06/2020,111,95,Argentina,Jujuy,,47130,3,1077,0,,,,,,,,,
23/06/2020,111,95,Argentina,La Pampa,,47130,0,1077,0,,,,,,,,,
23/06/2020,111,95,Argentina,La Rioja,,47131,1,1077,0,,,,,,,,,
23/06/2020,111,95,Argentina,Mendoza,,47139,8,1077,0,,,,,,,,,
23/06/2020,111,95,Argentina,Misiones,,47139,0,1077,0,,,,,,,,,
23/06/2020,111,95,Argentina,Neuquén,,47168,29,1077,0,,,,,,,,,
23/06/2020,111,95,Argentina,Río Negro,,47187,19,1078,1,,,,,,,,,
23/06/2020,111,95,Argentina,San Juan,,47187,0,1078,0,,,,,,,,,
23/06/2020,111,95,Argentina,Salta,,47187,0,1078,0,,,,,,,,,
23/06/2020,111,95,Argentina,San Juan,,47187,0,1078,0,,,,,,,,,
23/06/2020,111,95,Argentina,Santa Cruz,,47187,0,1078,0,,,,,,,,,
23/06/2020,111,95,Argentina,Santa Fe,,47216,29,1078,0,,,,,,,,,
23/06/2020,111,95,Argentina,Santa Fe,,47216,0,1078,0,,,,,,,,,
23/06/2020,111,95,Argentina,Tierra del Fuego,,47216,0,1078,0,,,,,,,,,
23/06/2020,111,95,Argentina,Tucumán,,47216,0,1078,0,,,,,,,,,
23/06/2020,111,95,Argentina,Indeterminado,,47216,0,1078,0,13816,433,202380,249596,,,,,
24/06/2020,112,96,Argentina,Buenos Aires,,48679,1463,1099,21,,,,,,,,,
24/06/2020,112,96,Argentina,CABA,,49691,1012,1109,10,,,,,,,,,
24/06/2020,112,96,Argentina,Chaco,,49728,37,1111,2,,,,,,,,,
24/06/2020,112,96,Argentina,Chubut,,49730,2,1111,0,,,,,,,,,
24/06/2020,112,96,Argentina,Córdoba,,49732,2,1112,1,,,,,,,,,
24/06/2020,112,96,Argentina,Corrientes,,49732,0,1112,0,,,,,,,,,
24/06/2020,112,96,Argentina,Entre Ríos,,49756,24,1112,0,,,,,,,,,
24/06/2020,112,96,Argentina,Formosa,,49756,0,1112,0,,,,,,,,,
24/06/2020,112,96,Argentina,Jujuy,,49782,26,1112,0,,,,,,,,,
24/06/2020,112,96,Argentina,La Pampa,,49783,1,1112,0,,,,,,,,,
24/06/2020,112,96,Argentina,La Rioja,,49790,7,1112,0,,,,,,,,,
24/06/2020,112,96,Argentina,Mendoza,,49798,8,1112,0,,,,,,,,,
24/06/2020,112,96,Argentina,Misiones,,49798,0,1112,0,,,,,,,,,
24/06/2020,112,96,Argentina,Neuquén,,49810,12,1113,1,,,,,,,,,
24/06/2020,112,96,Argentina,Río Negro,,49834,24,1114,1,,,,,,,,,
24/06/2020,112,96,Argentina,San Juan,,49834,0,1114,0,,,,,,,,,
24/06/2020,112,96,Argentina,Salta,,49837,3,1114,0,,,,,,,,,
24/06/2020,112,96,Argentina,San Juan,,49837,0,1114,0,,,,,,,,,
24/06/2020,112,96,Argentina,Santa Cruz,,49837,0,1114,0,,,,,,,,,
24/06/2020,112,96,Argentina,Santa Fe,,49841,4,1114,0,,,,,,,,,
24/06/2020,112,96,Argentina,Santa Fe,,49841,0,1114,0,,,,,,,,,
24/06/2020,112,96,Argentina,Tierra del Fuego,,49841,0,1115,1,,,,,,,,,
24/06/2020,112,96,Argentina,Tucumán,,49851,10,1115,0,,,,,,,,,
24/06/2020,112,96,Argentina,Indeterminado,,49851,0,1115,0,14788,457,207399,257250,,,,,
25/06/2020,113,97,Argentina,Buenos Aires,,51333,1482,1130,15,,,,,,,,,
25/06/2020,113,97,Argentina,CABA,,52275,942,1145,15,,,,,,,,,
25/06/2020,113,97,Argentina,Chaco,,52336,61,1147,2,,,,,,,,,
25/06/2020,113,97,Argentina,Chubut,,52337,1,1147,0,,,,,,,,,
25/06/2020,113,97,Argentina,Córdoba,,52343,6,1147,0,,,,,,,,,
25/06/2020,113,97,Argentina,Corrientes,,52343,0,1147,0,,,,,,,,,
25/06/2020,113,97,Argentina,Entre Ríos,,52360,17,1147,0,,,,,,,,,
25/06/2020,113,97,Argentina,Formosa,,52360,0,1147,0,,,,,,,,,
25/06/2020,113,97,Argentina,Jujuy,,52361,1,1147,0,,,,,,,,,
25/06/2020,113,97,Argentina,La Pampa,,52361,0,1147,0,,,,,,,,,
25/06/2020,113,97,Argentina,La Rioja,,52363,2,1147,0,,,,,,,,,
25/06/2020,113,97,Argentina,Mendoza,,52364,1,1147,0,,,,,,,,,
25/06/2020,113,97,Argentina,Misiones,,52365,1,1147,0,,,,,,,,,
25/06/2020,113,97,Argentina,Neuquén,,52385,20,1149,2,,,,,,,,,
25/06/2020,113,97,Argentina,Río Negro,,52435,50,1149,0,,,,,,,,,
25/06/2020,113,97,Argentina,San Juan,,52435,0,1149,0,,,,,,,,,
25/06/2020,113,97,Argentina,Salta,,52435,0,1149,0,,,,,,,,,
25/06/2020,113,97,Argentina,San Juan,,52435,0,1149,0,,,,,,,,,
25/06/2020,113,97,Argentina,Santa Cruz,,52435,0,1149,0,,,,,,,,,
25/06/2020,113,97,Argentina,Santa Fe,,52456,21,1149,0,,,,,,,,,
25/06/2020,113,97,Argentina,Santa Fe,,52456,0,1149,0,,,,,,,,,
25/06/2020,113,97,Argentina,Tierra del Fuego,,52456,0,1149,0,,,,,,,,,
25/06/2020,113,97,Argentina,Tucumán,,52457,1,1149,0,,,,,,,,,
25/06/2020,113,97,Argentina,Indeterminado,,52457,0,1149,0,18416,472,212323,264780,,,,,
